4 , 23/10/2012 04:48:41:810 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:56:849 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:849 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100108501Claim Applied Amount :58975.0
4 , 23/10/2012 04:48:56:849 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:849 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100108501Recovered Amount :0.0
4 , 23/10/2012 04:48:56:849 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:849 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100108501Default Amount :48256.0
4 , 23/10/2012 04:48:56:849 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:864 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:56:864 , ClaimAction , displayClaimApproval() , memId :000100300000
4 , 23/10/2012 04:48:56:864 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:56:864 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KA100876401
4 , 23/10/2012 04:48:56:864 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:864 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:864 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , memId :001500090000
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN090032501
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:48:56:880 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101102301
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , memId :002501060000
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR110139801
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:896 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090192901
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:56:911 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091587101
4 , 23/10/2012 04:48:56:927 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:927 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:927 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:56:927 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:927 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090226801Oustanding Amount :300000.0
4 , 23/10/2012 04:48:56:927 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:927 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090226801Approved Application Amount :300000.0
4 , 23/10/2012 04:48:56:942 , ClaimAction , displayClaimApproval() , memId :002200190000
4 , 23/10/2012 04:48:56:942 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090226801Claim Applied Amount :252894.0
4 , 23/10/2012 04:48:56:942 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100117101
4 , 23/10/2012 04:48:56:942 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090226801Recovered Amount :0.0
4 , 23/10/2012 04:48:56:942 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:942 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090226801Default Amount :69382.0
4 , 23/10/2012 04:48:56:942 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:942 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:56:942 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:958 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , memId :002200190000
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100183601
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:958 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091060301
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , memId :001700340000
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100040401
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:974 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091203801
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:48:56:989 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100886601
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091877901
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:005 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:020 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:57:020 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:020 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594201Oustanding Amount :50000.0
4 , 23/10/2012 04:48:57:020 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:48:57:020 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594201Approved Application Amount :50000.0
4 , 23/10/2012 04:48:57:020 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091269301
4 , 23/10/2012 04:48:57:020 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594201Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:57:020 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:020 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594201Recovered Amount :0.0
4 , 23/10/2012 04:48:57:036 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:036 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594201Default Amount :300000.0
4 , 23/10/2012 04:48:57:036 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:036 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:57:036 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:036 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:57:036 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:036 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091219101
4 , 23/10/2012 04:48:57:036 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , memId :000200240000
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100712501
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:052 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090477601
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090716401
4 , 23/10/2012 04:48:57:067 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100178801
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:083 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:098 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:098 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091191301
4 , 23/10/2012 04:48:57:098 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:098 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:098 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:098 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:098 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:57:098 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:098 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091564201Oustanding Amount :50000.0
4 , 23/10/2012 04:48:57:114 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091204201
4 , 23/10/2012 04:48:57:114 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091564201Approved Application Amount :50000.0
4 , 23/10/2012 04:48:57:114 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:114 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091564201Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:57:114 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:114 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091564201Recovered Amount :0.0
4 , 23/10/2012 04:48:57:114 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:114 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091564201Default Amount :50000.0
4 , 23/10/2012 04:48:57:114 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:130 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:57:130 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:130 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:57:130 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091187201
4 , 23/10/2012 04:48:57:130 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:130 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:130 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:130 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:130 , ClaimAction , displayClaimApproval() , memId :002400000000
4 , 23/10/2012 04:48:57:145 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090934201
4 , 23/10/2012 04:48:57:145 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:145 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:145 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:145 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:145 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:145 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100176001
4 , 23/10/2012 04:48:57:161 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:161 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:161 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:161 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:161 , ClaimAction , displayClaimApproval() , memId :000100710000
4 , 23/10/2012 04:48:57:161 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE101020101
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , memId :001500280000
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090627001
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:176 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:192 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:192 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:57:192 , ClaimAction , displayClaimApproval() , memId :000100500000
4 , 23/10/2012 04:48:57:192 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100711001Oustanding Amount :25000.0
4 , 23/10/2012 04:48:57:192 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102162601
4 , 23/10/2012 04:48:57:192 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100711001Approved Application Amount :25000.0
4 , 23/10/2012 04:48:57:192 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100711001Claim Applied Amount :18750.0
4 , 23/10/2012 04:48:57:208 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100711001Recovered Amount :0.0
4 , 23/10/2012 04:48:57:208 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100711001Default Amount :50000.0
4 , 23/10/2012 04:48:57:208 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:208 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:57:208 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:48:57:208 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091306101
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100169401
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:223 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091634001
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:239 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091234801
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100178601
4 , 23/10/2012 04:48:57:254 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:270 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:270 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:270 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:270 , ClaimAction , displayClaimApproval() , memId :001700340000
4 , 23/10/2012 04:48:57:270 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091598201
4 , 23/10/2012 04:48:57:270 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:270 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:270 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:57:286 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682701Oustanding Amount :50000.0
4 , 23/10/2012 04:48:57:286 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682701Approved Application Amount :50000.0
4 , 23/10/2012 04:48:57:286 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682701Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:57:286 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091532601
4 , 23/10/2012 04:48:57:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682701Recovered Amount :0.0
4 , 23/10/2012 04:48:57:286 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:301 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682701Default Amount :25000.0
4 , 23/10/2012 04:48:57:301 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:301 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:57:301 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:301 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:57:301 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:301 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:48:57:301 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100091201
4 , 23/10/2012 04:48:57:301 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091291901
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:317 , ClaimAction , displayClaimApproval() , memId :001500200000
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP100578601
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , memId :002100390000
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE101314901
4 , 23/10/2012 04:48:57:332 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , memId :001500010000
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101313401
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:48:57:348 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:48:57:364 , ClaimAction , displayClaimApproval() , memId :000100340000
4 , 23/10/2012 04:48:57:364 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12HA100199001
4 , 23/10/2012 04:48:57:364 , ClaimAction , displayClaimApproval() , clmStatus :NE
