4 , 22/10/2012 07:03:57:484 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:43:53:496 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:53:543 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:53:543 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644401Oustanding Amount :100000.0
4 , 23/10/2012 04:43:53:543 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644401Approved Application Amount :100000.0
4 , 23/10/2012 04:43:53:558 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644401Claim Applied Amount :85000.0
4 , 23/10/2012 04:43:53:558 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644401Recovered Amount :0.0
4 , 23/10/2012 04:43:53:558 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644401Default Amount :50000.0
4 , 23/10/2012 04:43:53:558 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:53:558 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:53:605 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:53:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532001Oustanding Amount :12000.0
4 , 23/10/2012 04:43:53:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532001Approved Application Amount :12000.0
4 , 23/10/2012 04:43:53:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532001Claim Applied Amount :10200.0
4 , 23/10/2012 04:43:53:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532001Recovered Amount :0.0
4 , 23/10/2012 04:43:53:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532001Default Amount :100000.0
4 , 23/10/2012 04:43:53:621 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:53:621 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:53:683 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:53:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090342601Oustanding Amount :27500.0
4 , 23/10/2012 04:43:53:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090342601Approved Application Amount :27500.0
4 , 23/10/2012 04:43:53:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090342601Claim Applied Amount :27500.0
4 , 23/10/2012 04:43:53:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090342601Recovered Amount :0.0
4 , 23/10/2012 04:43:53:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090342601Default Amount :12000.0
4 , 23/10/2012 04:43:53:683 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:53:683 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:53:746 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:53:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110105601Oustanding Amount :500000.0
4 , 23/10/2012 04:43:53:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110105601Approved Application Amount :500000.0
4 , 23/10/2012 04:43:53:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110105601Claim Applied Amount :375000.0
4 , 23/10/2012 04:43:53:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110105601Recovered Amount :0.0
4 , 23/10/2012 04:43:53:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110105601Default Amount :27500.0
4 , 23/10/2012 04:43:53:746 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:53:746 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:53:839 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:53:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100972201Oustanding Amount :90103.0
4 , 23/10/2012 04:43:53:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100972201Approved Application Amount :100000.0
4 , 23/10/2012 04:43:53:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100972201Claim Applied Amount :83131.0
4 , 23/10/2012 04:43:53:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100972201Recovered Amount :0.0
4 , 23/10/2012 04:43:53:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100972201Default Amount :500000.0
4 , 23/10/2012 04:43:53:839 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:53:839 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:53:902 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:53:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063801Oustanding Amount :115082.0
4 , 23/10/2012 04:43:53:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063801Approved Application Amount :190000.0
4 , 23/10/2012 04:43:53:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063801Claim Applied Amount :91565.0
4 , 23/10/2012 04:43:53:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063801Recovered Amount :0.0
4 , 23/10/2012 04:43:53:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063801Default Amount :90103.0
4 , 23/10/2012 04:43:53:902 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:53:902 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:53:964 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:53:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102172701Oustanding Amount :5817.0
4 , 23/10/2012 04:43:53:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102172701Approved Application Amount :6000.0
4 , 23/10/2012 04:43:53:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102172701Claim Applied Amount :4417.0
4 , 23/10/2012 04:43:53:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102172701Recovered Amount :0.0
4 , 23/10/2012 04:43:53:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102172701Default Amount :115082.0
4 , 23/10/2012 04:43:53:964 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:53:964 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:026 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090260701Oustanding Amount :27500.0
4 , 23/10/2012 04:43:54:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090260701Approved Application Amount :27500.0
4 , 23/10/2012 04:43:54:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090260701Claim Applied Amount :20625.0
4 , 23/10/2012 04:43:54:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090260701Recovered Amount :0.0
4 , 23/10/2012 04:43:54:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090260701Default Amount :5817.0
4 , 23/10/2012 04:43:54:026 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:026 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:104 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090566901Oustanding Amount :79811.0
4 , 23/10/2012 04:43:54:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090566901Approved Application Amount :103000.0
4 , 23/10/2012 04:43:54:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090566901Claim Applied Amount :36233.25
4 , 23/10/2012 04:43:54:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090566901Recovered Amount :0.0
4 , 23/10/2012 04:43:54:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090566901Default Amount :27500.0
4 , 23/10/2012 04:43:54:104 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:104 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:167 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102151901Oustanding Amount :122500.0
4 , 23/10/2012 04:43:54:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102151901Approved Application Amount :122500.0
4 , 23/10/2012 04:43:54:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102151901Claim Applied Amount :47414.0
4 , 23/10/2012 04:43:54:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102151901Recovered Amount :0.0
4 , 23/10/2012 04:43:54:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102151901Default Amount :79811.0
4 , 23/10/2012 04:43:54:167 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:167 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:229 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101683901Oustanding Amount :182178.0
4 , 23/10/2012 04:43:54:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101683901Approved Application Amount :200000.0
4 , 23/10/2012 04:43:54:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101683901Claim Applied Amount :162177.0
4 , 23/10/2012 04:43:54:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101683901Recovered Amount :0.0
4 , 23/10/2012 04:43:54:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101683901Default Amount :122500.0
4 , 23/10/2012 04:43:54:245 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:245 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:307 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090759201Oustanding Amount :135000.0
4 , 23/10/2012 04:43:54:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090759201Approved Application Amount :135000.0
4 , 23/10/2012 04:43:54:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090759201Claim Applied Amount :114750.0
4 , 23/10/2012 04:43:54:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090759201Recovered Amount :0.0
4 , 23/10/2012 04:43:54:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090759201Default Amount :182178.0
4 , 23/10/2012 04:43:54:307 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:307 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:370 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:370 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102385401Oustanding Amount :235000.0
4 , 23/10/2012 04:43:54:370 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102385401Approved Application Amount :235000.0
4 , 23/10/2012 04:43:54:370 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102385401Claim Applied Amount :176250.0
4 , 23/10/2012 04:43:54:370 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102385401Recovered Amount :0.0
4 , 23/10/2012 04:43:54:370 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102385401Default Amount :135000.0
4 , 23/10/2012 04:43:54:385 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:385 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:432 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100865801Oustanding Amount :285052.0
4 , 23/10/2012 04:43:54:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100865801Approved Application Amount :325000.0
4 , 23/10/2012 04:43:54:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100865801Claim Applied Amount :239130.75
4 , 23/10/2012 04:43:54:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100865801Recovered Amount :0.0
4 , 23/10/2012 04:43:54:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100865801Default Amount :235000.0
4 , 23/10/2012 04:43:54:448 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:448 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:510 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:510 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090732601Oustanding Amount :90000.0
4 , 23/10/2012 04:43:54:510 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090732601Approved Application Amount :90000.0
4 , 23/10/2012 04:43:54:510 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090732601Claim Applied Amount :67500.0
4 , 23/10/2012 04:43:54:510 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090732601Recovered Amount :0.0
4 , 23/10/2012 04:43:54:510 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090732601Default Amount :285052.0
4 , 23/10/2012 04:43:54:510 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:510 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:572 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080078301Oustanding Amount :345905.0
4 , 23/10/2012 04:43:54:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080078301Approved Application Amount :345905.0
4 , 23/10/2012 04:43:54:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080078301Claim Applied Amount :276724.0
4 , 23/10/2012 04:43:54:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080078301Recovered Amount :0.0
4 , 23/10/2012 04:43:54:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB080078301Default Amount :90000.0
4 , 23/10/2012 04:43:54:588 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:588 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:650 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:650 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101285501Oustanding Amount :199000.0
4 , 23/10/2012 04:43:54:650 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101285501Approved Application Amount :199000.0
4 , 23/10/2012 04:43:54:650 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101285501Claim Applied Amount :149250.0
4 , 23/10/2012 04:43:54:650 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101285501Recovered Amount :0.0
4 , 23/10/2012 04:43:54:650 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101285501Default Amount :345905.0
4 , 23/10/2012 04:43:54:650 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:650 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:713 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:713 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102337701Oustanding Amount :38000.0
4 , 23/10/2012 04:43:54:713 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102337701Approved Application Amount :38000.0
4 , 23/10/2012 04:43:54:728 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102337701Claim Applied Amount :38000.0
4 , 23/10/2012 04:43:54:728 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102337701Recovered Amount :0.0
4 , 23/10/2012 04:43:54:728 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102337701Default Amount :199000.0
4 , 23/10/2012 04:43:54:728 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:728 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:806 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:806 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100037901Oustanding Amount :102714.0
4 , 23/10/2012 04:43:54:806 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100037901Approved Application Amount :129500.0
4 , 23/10/2012 04:43:54:806 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100037901Claim Applied Amount :112043.0
4 , 23/10/2012 04:43:54:806 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100037901Recovered Amount :0.0
4 , 23/10/2012 04:43:54:806 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100037901Default Amount :38000.0
4 , 23/10/2012 04:43:54:806 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:822 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:869 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110038401Oustanding Amount :150000.0
4 , 23/10/2012 04:43:54:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110038401Approved Application Amount :150000.0
4 , 23/10/2012 04:43:54:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110038401Claim Applied Amount :150000.0
4 , 23/10/2012 04:43:54:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110038401Recovered Amount :0.0
4 , 23/10/2012 04:43:54:884 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110038401Default Amount :102714.0
4 , 23/10/2012 04:43:54:900 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:900 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:54:962 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:54:962 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090185201Oustanding Amount :64870.0
4 , 23/10/2012 04:43:54:962 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090185201Approved Application Amount :100000.0
4 , 23/10/2012 04:43:54:962 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090185201Claim Applied Amount :59879.0
4 , 23/10/2012 04:43:54:962 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090185201Recovered Amount :0.0
4 , 23/10/2012 04:43:54:962 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090185201Default Amount :150000.0
4 , 23/10/2012 04:43:54:962 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:54:962 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:55:025 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:55:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090343401Oustanding Amount :430000.0
4 , 23/10/2012 04:43:55:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090343401Approved Application Amount :430000.0
4 , 23/10/2012 04:43:55:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090343401Claim Applied Amount :322500.0
4 , 23/10/2012 04:43:55:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090343401Recovered Amount :0.0
4 , 23/10/2012 04:43:55:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090343401Default Amount :64870.0
4 , 23/10/2012 04:43:55:025 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:55:025 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:55:087 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:55:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090273801Oustanding Amount :90000.0
4 , 23/10/2012 04:43:55:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090273801Approved Application Amount :90000.0
4 , 23/10/2012 04:43:55:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090273801Claim Applied Amount :90000.0
4 , 23/10/2012 04:43:55:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090273801Recovered Amount :0.0
4 , 23/10/2012 04:43:55:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090273801Default Amount :430000.0
4 , 23/10/2012 04:43:55:087 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:55:103 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:55:150 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:55:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100033601Oustanding Amount :72000.0
4 , 23/10/2012 04:43:55:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100033601Approved Application Amount :72000.0
4 , 23/10/2012 04:43:55:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100033601Claim Applied Amount :20552.0
4 , 23/10/2012 04:43:55:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100033601Recovered Amount :0.0
4 , 23/10/2012 04:43:55:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100033601Default Amount :90000.0
4 , 23/10/2012 04:43:55:165 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:55:165 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:55:228 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:55:228 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100663001Oustanding Amount :455688.0
4 , 23/10/2012 04:43:55:228 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100663001Approved Application Amount :857100.0
4 , 23/10/2012 04:43:55:228 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100663001Claim Applied Amount :260895.0
4 , 23/10/2012 04:43:55:228 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100663001Recovered Amount :0.0
4 , 23/10/2012 04:43:55:228 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100663001Default Amount :72000.0
4 , 23/10/2012 04:43:55:228 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:55:228 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:55:290 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:55:290 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100605201Oustanding Amount :1276469.0
4 , 23/10/2012 04:43:55:290 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100605201Approved Application Amount :1294000.0
4 , 23/10/2012 04:43:55:290 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100605201Claim Applied Amount :1261469.0
4 , 23/10/2012 04:43:55:290 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100605201Recovered Amount :0.0
4 , 23/10/2012 04:43:55:290 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100605201Default Amount :455688.0
4 , 23/10/2012 04:43:55:306 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:43:55:306 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:43:55:352 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:43:55:352 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023701Oustanding Amount :65000.0
4 , 23/10/2012 04:43:55:352 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023701Approved Application Amount :65000.0
4 , 23/10/2012 04:43:55:352 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023701Claim Applied Amount :65000.0
4 , 23/10/2012 04:43:55:352 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090023701Recovered Amount :0.0
