4 , 23/10/2012 06:29:40:409 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720001Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:21:868 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:21:930 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:21:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967101Oustanding Amount :50000.0
4 , 23/10/2012 06:30:21:936 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967101Approved Application Amount :50000.0
4 , 23/10/2012 06:30:21:938 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967101Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:21:941 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967101Recovered Amount :0.0
4 , 23/10/2012 06:30:21:944 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967101Default Amount :24373.0
4 , 23/10/2012 06:30:21:947 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:21:949 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:012 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:019 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570401Oustanding Amount :50598.0
4 , 23/10/2012 06:30:22:022 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570401Approved Application Amount :60000.0
4 , 23/10/2012 06:30:22:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570401Claim Applied Amount :43008.0
4 , 23/10/2012 06:30:22:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570401Recovered Amount :0.0
4 , 23/10/2012 06:30:22:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570401Default Amount :50000.0
4 , 23/10/2012 06:30:22:027 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:028 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:090 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090743101Oustanding Amount :50000.0
4 , 23/10/2012 06:30:22:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090743101Approved Application Amount :50000.0
4 , 23/10/2012 06:30:22:098 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090743101Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:22:101 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090743101Recovered Amount :0.0
4 , 23/10/2012 06:30:22:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090743101Default Amount :50598.0
4 , 23/10/2012 06:30:22:108 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:110 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:173 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:176 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090237901Oustanding Amount :900000.0
4 , 23/10/2012 06:30:22:179 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090237901Approved Application Amount :900000.0
4 , 23/10/2012 06:30:22:182 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090237901Claim Applied Amount :675000.0
4 , 23/10/2012 06:30:22:185 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090237901Recovered Amount :0.0
4 , 23/10/2012 06:30:22:188 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090237901Default Amount :50000.0
4 , 23/10/2012 06:30:22:191 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:193 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:266 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:269 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588601Oustanding Amount :70000.0
4 , 23/10/2012 06:30:22:272 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588601Approved Application Amount :70000.0
4 , 23/10/2012 06:30:22:274 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588601Claim Applied Amount :59500.0
4 , 23/10/2012 06:30:22:278 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588601Recovered Amount :0.0
4 , 23/10/2012 06:30:22:280 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588601Default Amount :900000.0
4 , 23/10/2012 06:30:22:283 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:286 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:347 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:350 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090737601Oustanding Amount :40000.0
4 , 23/10/2012 06:30:22:353 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090737601Approved Application Amount :40000.0
4 , 23/10/2012 06:30:22:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090737601Claim Applied Amount :34000.0
4 , 23/10/2012 06:30:22:358 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090737601Recovered Amount :0.0
4 , 23/10/2012 06:30:22:361 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090737601Default Amount :70000.0
4 , 23/10/2012 06:30:22:364 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:366 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:425 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:427 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Oustanding Amount :75000.0
4 , 23/10/2012 06:30:22:430 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Approved Application Amount :75000.0
4 , 23/10/2012 06:30:22:433 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Claim Applied Amount :63750.0
4 , 23/10/2012 06:30:22:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Recovered Amount :0.0
4 , 23/10/2012 06:30:22:442 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Default Amount :40000.0
4 , 23/10/2012 06:30:22:444 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:445 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:505 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:508 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Oustanding Amount :60000.0
4 , 23/10/2012 06:30:22:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Approved Application Amount :60000.0
4 , 23/10/2012 06:30:22:514 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Claim Applied Amount :51000.0
4 , 23/10/2012 06:30:22:517 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Recovered Amount :0.0
4 , 23/10/2012 06:30:22:520 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Default Amount :75000.0
4 , 23/10/2012 06:30:22:523 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:525 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:587 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:590 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Oustanding Amount :500000.0
4 , 23/10/2012 06:30:22:593 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Approved Application Amount :500000.0
4 , 23/10/2012 06:30:22:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Claim Applied Amount :375000.0
4 , 23/10/2012 06:30:22:598 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Recovered Amount :0.0
4 , 23/10/2012 06:30:22:601 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Default Amount :60000.0
4 , 23/10/2012 06:30:22:605 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:608 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:671 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:674 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Oustanding Amount :25000.0
4 , 23/10/2012 06:30:22:676 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Approved Application Amount :25000.0
4 , 23/10/2012 06:30:22:679 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Claim Applied Amount :21250.0
4 , 23/10/2012 06:30:22:681 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Recovered Amount :0.0
4 , 23/10/2012 06:30:22:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Default Amount :500000.0
4 , 23/10/2012 06:30:22:684 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:685 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:747 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:749 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091604101Oustanding Amount :50000.0
4 , 23/10/2012 06:30:22:752 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091604101Approved Application Amount :50000.0
4 , 23/10/2012 06:30:22:755 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091604101Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:22:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091604101Recovered Amount :0.0
4 , 23/10/2012 06:30:22:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091604101Default Amount :25000.0
4 , 23/10/2012 06:30:22:764 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:766 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:830 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:833 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100539401Oustanding Amount :15000.0
4 , 23/10/2012 06:30:22:836 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100539401Approved Application Amount :15000.0
4 , 23/10/2012 06:30:22:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100539401Claim Applied Amount :12107.4
4 , 23/10/2012 06:30:22:842 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100539401Recovered Amount :0.0
4 , 23/10/2012 06:30:22:849 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100539401Default Amount :50000.0
4 , 23/10/2012 06:30:22:852 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:854 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:22:935 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:22:938 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090398401Oustanding Amount :82789.0
4 , 23/10/2012 06:30:22:941 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090398401Approved Application Amount :85000.0
4 , 23/10/2012 06:30:22:943 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090398401Claim Applied Amount :60161.0
4 , 23/10/2012 06:30:22:946 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090398401Recovered Amount :0.0
4 , 23/10/2012 06:30:22:949 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090398401Default Amount :15000.0
4 , 23/10/2012 06:30:22:952 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:22:955 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:017 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:020 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090596201Oustanding Amount :8983.0
4 , 23/10/2012 06:30:23:022 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090596201Approved Application Amount :12000.0
4 , 23/10/2012 06:30:23:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090596201Claim Applied Amount :9100.95
4 , 23/10/2012 06:30:23:029 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090596201Recovered Amount :0.0
4 , 23/10/2012 06:30:23:032 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090596201Default Amount :82789.0
4 , 23/10/2012 06:30:23:034 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:037 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:099 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:103 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110421301Oustanding Amount :1536812.0
4 , 23/10/2012 06:30:23:105 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110421301Approved Application Amount :1550000.0
4 , 23/10/2012 06:30:23:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110421301Claim Applied Amount :1336496.0
4 , 23/10/2012 06:30:23:111 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110421301Recovered Amount :0.0
4 , 23/10/2012 06:30:23:113 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110421301Default Amount :8983.0
4 , 23/10/2012 06:30:23:116 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:118 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:179 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:182 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP080128401Oustanding Amount :590801.0
4 , 23/10/2012 06:30:23:184 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP080128401Approved Application Amount :980000.0
4 , 23/10/2012 06:30:23:187 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP080128401Claim Applied Amount :443100.0
4 , 23/10/2012 06:30:23:190 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP080128401Recovered Amount :0.0
4 , 23/10/2012 06:30:23:193 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP080128401Default Amount :1536812.0
4 , 23/10/2012 06:30:23:194 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:195 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:278 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:281 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100649201Oustanding Amount :217250.0
4 , 23/10/2012 06:30:23:284 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100649201Approved Application Amount :217250.0
4 , 23/10/2012 06:30:23:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100649201Claim Applied Amount :169496.0
4 , 23/10/2012 06:30:23:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100649201Recovered Amount :0.0
4 , 23/10/2012 06:30:23:293 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100649201Default Amount :590801.0
4 , 23/10/2012 06:30:23:295 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:298 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:361 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:365 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843001Oustanding Amount :41280.0
4 , 23/10/2012 06:30:23:367 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843001Approved Application Amount :47500.0
4 , 23/10/2012 06:30:23:370 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843001Claim Applied Amount :21585.0
4 , 23/10/2012 06:30:23:373 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843001Recovered Amount :0.0
4 , 23/10/2012 06:30:23:375 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843001Default Amount :217250.0
4 , 23/10/2012 06:30:23:378 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:380 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:441 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:444 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100085401Oustanding Amount :4947973.0
4 , 23/10/2012 06:30:23:446 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100085401Approved Application Amount :7500000.0
4 , 23/10/2012 06:30:23:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100085401Claim Applied Amount :3710980.0
4 , 23/10/2012 06:30:23:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100085401Recovered Amount :0.0
4 , 23/10/2012 06:30:23:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100085401Default Amount :41280.0
4 , 23/10/2012 06:30:23:457 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:460 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:525 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100503201Oustanding Amount :4427515.0
4 , 23/10/2012 06:30:23:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100503201Approved Application Amount :4467467.0
4 , 23/10/2012 06:30:23:534 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100503201Claim Applied Amount :4427515.0
4 , 23/10/2012 06:30:23:537 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100503201Recovered Amount :0.0
4 , 23/10/2012 06:30:23:540 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100503201Default Amount :4947973.0
4 , 23/10/2012 06:30:23:543 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:545 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:614 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:617 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100968801Oustanding Amount :267538.0
4 , 23/10/2012 06:30:23:620 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100968801Approved Application Amount :299000.0
4 , 23/10/2012 06:30:23:623 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100968801Claim Applied Amount :177413.0
4 , 23/10/2012 06:30:23:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100968801Recovered Amount :0.0
4 , 23/10/2012 06:30:23:628 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100968801Default Amount :4427515.0
4 , 23/10/2012 06:30:23:631 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:634 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:695 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:698 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100115101Oustanding Amount :188000.0
4 , 23/10/2012 06:30:23:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100115101Approved Application Amount :188000.0
4 , 23/10/2012 06:30:23:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100115101Claim Applied Amount :159800.0
4 , 23/10/2012 06:30:23:706 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100115101Recovered Amount :0.0
4 , 23/10/2012 06:30:23:708 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100115101Default Amount :267538.0
4 , 23/10/2012 06:30:23:711 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:713 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:778 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:781 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101568101Oustanding Amount :88573.0
4 , 23/10/2012 06:30:23:784 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101568101Approved Application Amount :120000.0
4 , 23/10/2012 06:30:23:786 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101568101Claim Applied Amount :67158.5
4 , 23/10/2012 06:30:23:789 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101568101Recovered Amount :0.0
4 , 23/10/2012 06:30:23:795 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101568101Default Amount :188000.0
4 , 23/10/2012 06:30:23:796 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:797 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:858 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:860 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171801Oustanding Amount :450000.0
4 , 23/10/2012 06:30:23:863 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171801Approved Application Amount :450000.0
4 , 23/10/2012 06:30:23:866 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171801Claim Applied Amount :450000.0
4 , 23/10/2012 06:30:23:869 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171801Recovered Amount :0.0
4 , 23/10/2012 06:30:23:872 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110171801Default Amount :88573.0
4 , 23/10/2012 06:30:23:874 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:877 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:23:937 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:23:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101124601Oustanding Amount :108472.0
4 , 23/10/2012 06:30:23:943 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101124601Approved Application Amount :120000.0
4 , 23/10/2012 06:30:23:945 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101124601Claim Applied Amount :81353.0
4 , 23/10/2012 06:30:23:948 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101124601Recovered Amount :0.0
4 , 23/10/2012 06:30:23:951 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101124601Default Amount :450000.0
4 , 23/10/2012 06:30:23:953 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:23:955 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:019 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:021 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090592401Oustanding Amount :50000.0
4 , 23/10/2012 06:30:24:022 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090592401Approved Application Amount :50000.0
4 , 23/10/2012 06:30:24:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090592401Claim Applied Amount :39354.0
4 , 23/10/2012 06:30:24:024 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090592401Recovered Amount :0.0
4 , 23/10/2012 06:30:24:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090592401Default Amount :108472.0
4 , 23/10/2012 06:30:24:027 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:028 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:087 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:090 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091810201Oustanding Amount :70000.0
4 , 23/10/2012 06:30:24:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091810201Approved Application Amount :70000.0
4 , 23/10/2012 06:30:24:095 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091810201Claim Applied Amount :59500.0
