4 , 23/10/2012 04:49:04:150 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:433 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843301Approved Application Amount :47500.0
4 , 23/10/2012 04:49:12:449 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100101301
4 , 23/10/2012 04:49:12:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843301Claim Applied Amount :23140.0
4 , 23/10/2012 04:49:12:449 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843301Recovered Amount :0.0
4 , 23/10/2012 04:49:12:449 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100843301Default Amount :192636.0
4 , 23/10/2012 04:49:12:449 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:449 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:465 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090728901
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:12:465 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091110701
4 , 23/10/2012 04:49:12:480 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:480 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:480 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:480 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:480 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:12:480 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091077401
4 , 23/10/2012 04:49:12:480 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:496 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:496 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:496 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:496 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:49:12:496 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100894201
4 , 23/10/2012 04:49:12:496 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:496 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , memId :001900130000
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE110246301
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:511 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:527 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:12:527 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:12:527 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100939801
4 , 23/10/2012 04:49:12:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100531601Oustanding Amount :12000.0
4 , 23/10/2012 04:49:12:527 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100531601Approved Application Amount :12000.0
4 , 23/10/2012 04:49:12:527 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100531601Claim Applied Amount :10200.0
4 , 23/10/2012 04:49:12:527 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:543 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100531601Recovered Amount :0.0
4 , 23/10/2012 04:49:12:543 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:543 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100531601Default Amount :43353.0
4 , 23/10/2012 04:49:12:543 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:12:543 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:12:543 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091296201
4 , 23/10/2012 04:49:12:543 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091074401
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:558 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091170601
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:574 , ClaimAction , displayClaimApproval() , memId :001900310000
4 , 23/10/2012 04:49:12:589 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE070138801
4 , 23/10/2012 04:49:12:589 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:589 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:589 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:589 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:589 , ClaimAction , displayClaimApproval() , memId :002900180000
4 , 23/10/2012 04:49:12:589 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12SI070000201
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102674701
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:605 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:12:605 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102230301Oustanding Amount :13156.0
4 , 23/10/2012 04:49:12:621 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102230301Approved Application Amount :15000.0
4 , 23/10/2012 04:49:12:621 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:49:12:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102230301Claim Applied Amount :12011.0
4 , 23/10/2012 04:49:12:621 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102609201
4 , 23/10/2012 04:49:12:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102230301Recovered Amount :0.0
4 , 23/10/2012 04:49:12:621 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:621 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102230301Default Amount :12000.0
4 , 23/10/2012 04:49:12:636 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:636 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:12:636 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:636 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:12:636 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:636 , ClaimAction , displayClaimApproval() , memId :002501060000
4 , 23/10/2012 04:49:12:636 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR090484201
4 , 23/10/2012 04:49:12:636 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , memId :002400000000
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100059701
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:652 , ClaimAction , displayClaimApproval() , memId :000100030000
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB090518801
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , memId :000100030000
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB100919001
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:667 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102241501
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , memId :002400000000
4 , 23/10/2012 04:49:12:683 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100157301
4 , 23/10/2012 04:49:12:699 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:699 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:699 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:12:699 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:699 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100744401Oustanding Amount :40000.0
4 , 23/10/2012 04:49:12:699 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:699 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100744401Approved Application Amount :40000.0
4 , 23/10/2012 04:49:12:714 , ClaimAction , displayClaimApproval() , memId :000100500000
4 , 23/10/2012 04:49:12:714 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100744401Claim Applied Amount :34000.0
4 , 23/10/2012 04:49:12:714 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090228601
4 , 23/10/2012 04:49:12:714 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100744401Recovered Amount :0.0
4 , 23/10/2012 04:49:12:714 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:714 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100744401Default Amount :13156.0
4 , 23/10/2012 04:49:12:714 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:730 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:12:730 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:730 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:12:730 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:730 , ClaimAction , displayClaimApproval() , memId :000100150000
4 , 23/10/2012 04:49:12:730 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12CH100074401
4 , 23/10/2012 04:49:12:730 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:730 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090761301
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , memId :002300120000
4 , 23/10/2012 04:49:12:745 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE101297001
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , memId :000100090000
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090010301
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:761 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , memId :000600190000
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU090061301
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:777 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:49:12:792 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101344401
4 , 23/10/2012 04:49:12:792 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:792 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:12:792 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:792 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100036101Oustanding Amount :215510.0
4 , 23/10/2012 04:49:12:792 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:792 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100036101Approved Application Amount :300000.0
4 , 23/10/2012 04:49:12:792 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:808 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100036101Claim Applied Amount :21510.0
4 , 23/10/2012 04:49:12:808 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:49:12:808 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100036101Recovered Amount :0.0
4 , 23/10/2012 04:49:12:808 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102449001
4 , 23/10/2012 04:49:12:808 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100036101Default Amount :40000.0
4 , 23/10/2012 04:49:12:808 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:808 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:12:808 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:808 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , memId :000100030000
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101982301
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:823 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , memId :001500030000
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KA090231601
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , memId :001500060000
4 , 23/10/2012 04:49:12:839 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR060000701
4 , 23/10/2012 04:49:12:855 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:855 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:855 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:855 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:855 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 23/10/2012 04:49:12:855 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101826301
4 , 23/10/2012 04:49:12:855 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , memId :001500100000
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE090083301
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:870 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:886 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:12:886 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100023201Oustanding Amount :90000.0
4 , 23/10/2012 04:49:12:886 , ClaimAction , displayClaimApproval() , memId :002900020000
4 , 23/10/2012 04:49:12:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100023201Approved Application Amount :90000.0
4 , 23/10/2012 04:49:12:886 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB091393201
4 , 23/10/2012 04:49:12:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100023201Claim Applied Amount :62304.0
4 , 23/10/2012 04:49:12:886 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100023201Recovered Amount :0.0
4 , 23/10/2012 04:49:12:886 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:901 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100023201Default Amount :215510.0
4 , 23/10/2012 04:49:12:901 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:901 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:49:12:901 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:901 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:49:12:901 , ClaimAction , displayClaimApproval() , memId :002500050000
4 , 23/10/2012 04:49:12:901 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091223001
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , memId :000400090000
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN101792501
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:917 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:933 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:933 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:933 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:49:12:933 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB110195801
4 , 23/10/2012 04:49:12:933 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:933 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102171101
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:948 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:964 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:12:964 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA090768501
4 , 23/10/2012 04:49:12:964 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:12:964 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:12:964 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:12:964 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:49:12:979 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:12:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB070034701Oustanding Amount :1500000.0
4 , 23/10/2012 04:49:12:979 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:12:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB070034701Approved Application Amount :1500000.0
4 , 23/10/2012 04:49:12:979 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA110146201
