4 , 23/10/2012 04:50:12:960 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 06:28:50:137 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:196 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:199 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051601Oustanding Amount :50000.0
4 , 23/10/2012 06:28:50:202 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051601Approved Application Amount :50000.0
4 , 23/10/2012 06:28:50:205 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051601Claim Applied Amount :42500.0
4 , 23/10/2012 06:28:50:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051601Recovered Amount :0.0
4 , 23/10/2012 06:28:50:211 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051601Default Amount :70000.0
4 , 23/10/2012 06:28:50:213 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:216 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:275 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:278 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080023201Oustanding Amount :10000.0
4 , 23/10/2012 06:28:50:281 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080023201Approved Application Amount :10000.0
4 , 23/10/2012 06:28:50:283 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080023201Claim Applied Amount :7500.0
4 , 23/10/2012 06:28:50:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080023201Recovered Amount :0.0
4 , 23/10/2012 06:28:50:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080023201Default Amount :50000.0
4 , 23/10/2012 06:28:50:291 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:294 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:353 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091954201Oustanding Amount :60000.0
4 , 23/10/2012 06:28:50:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091954201Approved Application Amount :60000.0
4 , 23/10/2012 06:28:50:362 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091954201Claim Applied Amount :51000.0
4 , 23/10/2012 06:28:50:365 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091954201Recovered Amount :0.0
4 , 23/10/2012 06:28:50:367 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091954201Default Amount :10000.0
4 , 23/10/2012 06:28:50:370 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:371 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:430 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:431 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091106401Oustanding Amount :50000.0
4 , 23/10/2012 06:28:50:432 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091106401Approved Application Amount :50000.0
4 , 23/10/2012 06:28:50:433 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091106401Claim Applied Amount :41310.0
4 , 23/10/2012 06:28:50:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091106401Recovered Amount :0.0
4 , 23/10/2012 06:28:50:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091106401Default Amount :60000.0
4 , 23/10/2012 06:28:50:436 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:437 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:499 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:505 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767001Oustanding Amount :10628.0
4 , 23/10/2012 06:28:50:508 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767001Approved Application Amount :15000.0
4 , 23/10/2012 06:28:50:511 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767001Claim Applied Amount :7795.0
4 , 23/10/2012 06:28:50:514 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767001Recovered Amount :0.0
4 , 23/10/2012 06:28:50:516 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767001Default Amount :50000.0
4 , 23/10/2012 06:28:50:519 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:521 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:580 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:581 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100913801Oustanding Amount :63396.0
4 , 23/10/2012 06:28:50:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100913801Approved Application Amount :90000.0
4 , 23/10/2012 06:28:50:584 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100913801Claim Applied Amount :76500.0
4 , 23/10/2012 06:28:50:585 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100913801Recovered Amount :0.0
4 , 23/10/2012 06:28:50:586 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100913801Default Amount :10628.0
4 , 23/10/2012 06:28:50:588 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:589 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:665 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:668 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA090039501Oustanding Amount :996212.0
4 , 23/10/2012 06:28:50:674 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA090039501Approved Application Amount :1900000.0
4 , 23/10/2012 06:28:50:677 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA090039501Claim Applied Amount :747159.0
4 , 23/10/2012 06:28:50:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA090039501Recovered Amount :0.0
4 , 23/10/2012 06:28:50:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA090039501Default Amount :63396.0
4 , 23/10/2012 06:28:50:686 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:689 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:748 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:751 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090763401Oustanding Amount :24854.0
4 , 23/10/2012 06:28:50:753 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090763401Approved Application Amount :25000.0
4 , 23/10/2012 06:28:50:756 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090763401Claim Applied Amount :18149.0
4 , 23/10/2012 06:28:50:759 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090763401Recovered Amount :0.0
4 , 23/10/2012 06:28:50:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090763401Default Amount :996212.0
4 , 23/10/2012 06:28:50:767 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:768 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:831 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:834 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091086401Oustanding Amount :27500.0
4 , 23/10/2012 06:28:50:837 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091086401Approved Application Amount :27500.0
4 , 23/10/2012 06:28:50:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091086401Claim Applied Amount :20625.0
4 , 23/10/2012 06:28:50:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091086401Recovered Amount :0.0
4 , 23/10/2012 06:28:50:849 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091086401Default Amount :24854.0
4 , 23/10/2012 06:28:50:852 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:908 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:50:979 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:50:981 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910001Oustanding Amount :200000.0
4 , 23/10/2012 06:28:50:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910001Approved Application Amount :200000.0
4 , 23/10/2012 06:28:50:993 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910001Claim Applied Amount :200000.0
4 , 23/10/2012 06:28:50:995 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910001Recovered Amount :0.0
4 , 23/10/2012 06:28:50:996 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910001Default Amount :27500.0
4 , 23/10/2012 06:28:50:997 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:50:998 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:057 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:059 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090791001Oustanding Amount :435967.0
4 , 23/10/2012 06:28:51:060 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090791001Approved Application Amount :475000.0
4 , 23/10/2012 06:28:51:062 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090791001Claim Applied Amount :326994.0
4 , 23/10/2012 06:28:51:063 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090791001Recovered Amount :0.0
4 , 23/10/2012 06:28:51:064 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090791001Default Amount :200000.0
4 , 23/10/2012 06:28:51:066 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:067 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:129 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:132 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100572201Oustanding Amount :308755.0
4 , 23/10/2012 06:28:51:134 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100572201Approved Application Amount :420000.0
4 , 23/10/2012 06:28:51:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100572201Claim Applied Amount :262441.0
4 , 23/10/2012 06:28:51:143 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100572201Recovered Amount :0.0
4 , 23/10/2012 06:28:51:146 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100572201Default Amount :435967.0
4 , 23/10/2012 06:28:51:149 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:150 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:224 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090680401Oustanding Amount :191447.0
4 , 23/10/2012 06:28:51:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090680401Approved Application Amount :200000.0
4 , 23/10/2012 06:28:51:234 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090680401Claim Applied Amount :179398.0
4 , 23/10/2012 06:28:51:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090680401Recovered Amount :0.0
4 , 23/10/2012 06:28:51:248 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090680401Default Amount :308755.0
4 , 23/10/2012 06:28:51:250 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:253 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:320 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080185501Oustanding Amount :93035.0
4 , 23/10/2012 06:28:51:326 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080185501Approved Application Amount :110000.0
4 , 23/10/2012 06:28:51:329 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080185501Claim Applied Amount :69776.0
4 , 23/10/2012 06:28:51:332 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080185501Recovered Amount :0.0
4 , 23/10/2012 06:28:51:334 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080185501Default Amount :191447.0
4 , 23/10/2012 06:28:51:335 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:336 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:394 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:397 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102548601Oustanding Amount :295937.0
4 , 23/10/2012 06:28:51:403 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102548601Approved Application Amount :380000.0
4 , 23/10/2012 06:28:51:406 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102548601Claim Applied Amount :215476.0
4 , 23/10/2012 06:28:51:409 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102548601Recovered Amount :0.0
4 , 23/10/2012 06:28:51:412 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102548601Default Amount :93035.0
4 , 23/10/2012 06:28:51:415 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:417 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:478 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946001Oustanding Amount :50000.0
4 , 23/10/2012 06:28:51:484 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946001Approved Application Amount :50000.0
4 , 23/10/2012 06:28:51:490 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946001Claim Applied Amount :42500.0
4 , 23/10/2012 06:28:51:493 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946001Recovered Amount :0.0
4 , 23/10/2012 06:28:51:496 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091946001Default Amount :295937.0
4 , 23/10/2012 06:28:51:499 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:502 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:563 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:566 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090423801Oustanding Amount :50000.0
4 , 23/10/2012 06:28:51:569 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090423801Approved Application Amount :50000.0
4 , 23/10/2012 06:28:51:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090423801Claim Applied Amount :42500.0
4 , 23/10/2012 06:28:51:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090423801Recovered Amount :0.0
4 , 23/10/2012 06:28:51:577 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090423801Default Amount :50000.0
4 , 23/10/2012 06:28:51:579 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:582 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:642 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:644 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101680501Oustanding Amount :37747.0
4 , 23/10/2012 06:28:51:645 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101680501Approved Application Amount :50000.0
4 , 23/10/2012 06:28:51:646 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101680501Claim Applied Amount :30980.0
4 , 23/10/2012 06:28:51:647 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101680501Recovered Amount :0.0
4 , 23/10/2012 06:28:51:648 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101680501Default Amount :50000.0
4 , 23/10/2012 06:28:51:649 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:651 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:715 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:718 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991701Oustanding Amount :50000.0
4 , 23/10/2012 06:28:51:721 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991701Approved Application Amount :50000.0
4 , 23/10/2012 06:28:51:724 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991701Claim Applied Amount :42500.0
4 , 23/10/2012 06:28:51:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991701Recovered Amount :0.0
4 , 23/10/2012 06:28:51:729 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090991701Default Amount :37747.0
4 , 23/10/2012 06:28:51:732 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:734 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:799 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:802 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068801Oustanding Amount :100000.0
4 , 23/10/2012 06:28:51:805 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068801Approved Application Amount :100000.0
4 , 23/10/2012 06:28:51:808 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068801Claim Applied Amount :81620.0
4 , 23/10/2012 06:28:51:811 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068801Recovered Amount :0.0
4 , 23/10/2012 06:28:51:814 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068801Default Amount :50000.0
4 , 23/10/2012 06:28:51:816 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:819 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:883 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100826801Oustanding Amount :950000.0
4 , 23/10/2012 06:28:51:889 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100826801Approved Application Amount :950000.0
4 , 23/10/2012 06:28:51:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100826801Claim Applied Amount :950000.0
4 , 23/10/2012 06:28:51:895 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100826801Recovered Amount :0.0
4 , 23/10/2012 06:28:51:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100826801Default Amount :100000.0
4 , 23/10/2012 06:28:51:901 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:903 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:51:965 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:51:968 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Oustanding Amount :40000.0
4 , 23/10/2012 06:28:51:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Approved Application Amount :40000.0
4 , 23/10/2012 06:28:51:974 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Claim Applied Amount :34000.0
4 , 23/10/2012 06:28:51:977 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Recovered Amount :0.0
4 , 23/10/2012 06:28:51:980 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Default Amount :950000.0
4 , 23/10/2012 06:28:51:983 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:51:986 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:52:072 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:52:075 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Oustanding Amount :25000.0
4 , 23/10/2012 06:28:52:078 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Approved Application Amount :25000.0
4 , 23/10/2012 06:28:52:084 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Claim Applied Amount :18750.0
4 , 23/10/2012 06:28:52:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Recovered Amount :0.0
4 , 23/10/2012 06:28:52:099 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Default Amount :40000.0
4 , 23/10/2012 06:28:52:101 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:52:104 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:52:166 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:52:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Oustanding Amount :500000.0
4 , 23/10/2012 06:28:52:173 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Approved Application Amount :500000.0
4 , 23/10/2012 06:28:52:175 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Claim Applied Amount :375000.0
4 , 23/10/2012 06:28:52:178 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Recovered Amount :0.0
4 , 23/10/2012 06:28:52:181 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Default Amount :25000.0
4 , 23/10/2012 06:28:52:184 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:52:187 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:52:266 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:52:269 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Oustanding Amount :30000.0
4 , 23/10/2012 06:28:52:271 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Approved Application Amount :30000.0
4 , 23/10/2012 06:28:52:275 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Claim Applied Amount :25500.0
4 , 23/10/2012 06:28:52:278 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Recovered Amount :0.0
4 , 23/10/2012 06:28:52:280 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Default Amount :500000.0
4 , 23/10/2012 06:28:52:283 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:52:286 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:52:344 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:52:347 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Oustanding Amount :26820.0
4 , 23/10/2012 06:28:52:350 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Approved Application Amount :50000.0
4 , 23/10/2012 06:28:52:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Claim Applied Amount :22816.0
4 , 23/10/2012 06:28:52:361 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Recovered Amount :0.0
4 , 23/10/2012 06:28:52:374 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Default Amount :30000.0
4 , 23/10/2012 06:28:52:377 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:28:52:380 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:28:52:441 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:28:52:446 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Oustanding Amount :29750.0
4 , 23/10/2012 06:28:52:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Approved Application Amount :50000.0
4 , 23/10/2012 06:28:52:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Claim Applied Amount :25288.0
4 , 23/10/2012 06:28:52:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Recovered Amount :0.0
