4 , 23/10/2012 04:49:51:528 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:473 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:473 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101548401
4 , 23/10/2012 04:50:04:473 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100498301
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:489 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091185901
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:505 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091843601
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091638901
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:520 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , memId :002501960000
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AP100162401
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:50:04:536 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100108501
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100559801
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:551 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100440601
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:50:04:567 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101368501
4 , 23/10/2012 04:50:04:583 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:583 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:583 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:583 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:583 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:50:04:583 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100855801
4 , 23/10/2012 04:50:04:583 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101154201
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:598 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , memId :002100130000
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KA060113801
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , memId :001500200000
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP100111101
4 , 23/10/2012 04:50:04:614 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102165201
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:629 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , memId :000100310000
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090778901
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , memId :001500330000
4 , 23/10/2012 04:50:04:645 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100197801
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101491201
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:661 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100487901
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:676 , ClaimAction , displayClaimApproval() , memId :002502260000
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP100075501
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , memId :003800070000
4 , 23/10/2012 04:50:04:692 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE100653101
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , memId :002502250000
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP090220801
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:707 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101367901
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:723 , ClaimAction , displayClaimApproval() , memId :002501790000
4 , 23/10/2012 04:50:04:739 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AS100708801
4 , 23/10/2012 04:50:04:739 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:739 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:739 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:739 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:739 , ClaimAction , displayClaimApproval() , memId :000100620000
4 , 23/10/2012 04:50:04:739 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101288201
4 , 23/10/2012 04:50:04:754 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:754 , ClaimAction , displayClaimApproval() , forwardedToUser :ROMRAIN0001
4 , 23/10/2012 04:50:04:754 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:754 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:754 , ClaimAction , displayClaimApproval() , memId :000100480000
4 , 23/10/2012 04:50:04:754 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP100153101
4 , 23/10/2012 04:50:04:754 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , memId :000100060000
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12PU100265501
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:770 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , memId :000100710000
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE101177701
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:785 , ClaimAction , displayClaimApproval() , memId :000500450000
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN101584701
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , memId :002100420000
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102074601
4 , 23/10/2012 04:50:04:801 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , memId :001700340000
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102421201
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:817 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB110221201
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , memId :001400030000
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101274301
4 , 23/10/2012 04:50:04:832 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101229301
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:848 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , memId :002500480000
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100425901
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , memId :002501750000
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100652801
4 , 23/10/2012 04:50:04:863 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , memId :000100060000
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12PU100265201
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:879 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB110233101
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:50:04:895 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB110210401
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI090077201
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:910 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091605501
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090725301
4 , 23/10/2012 04:50:04:926 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091230101
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:941 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091204501
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:957 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091537201
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091526701
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:973 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102475801
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , memId :002200190000
4 , 23/10/2012 04:50:04:988 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA090822201
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090728801
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:004 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , memId :003500000000
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB091015401
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , memId :001500070000
4 , 23/10/2012 04:50:05:019 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101080101
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , clmStatus :NE
